building_name_en,mean,count,std,ci95_hi,ci95_lo
C48,11420.22,7,5746.16,15677.03,7163.4
Sharm Land Tower,9379.98,7,1439.4,10446.3,8313.65
Avencia 5,10912.88,7,2385.53,12680.1,9145.65
XXII CARAT CLUB VILLAS Palm Jumeirah,22196.7,7,18883.59,36185.86,8207.54
URBANA III STACKED HOUSE BLOCK-23,4918.04,7,1993.04,6394.5,3441.57
C55,9215.13,7,5718.35,13451.35,4978.92
C53,11911.82,7,5126.1,15709.29,8114.35
URBANA STACKED HOUSE BLOCK-35,7035.75,7,1055.34,7817.56,6253.94
Al Rabia Tower,10320.23,7,2137.05,11903.37,8737.08
URBANA III STACKED HOUSE BLOCK-45,8540.34,7,2478.63,10376.54,6704.15
C52,11417.55,7,5689.7,15632.54,7202.56
URBANA STACKED HOUSE BLOCK-09,6285.38,7,1130.75,7123.05,5447.71
C28,11841.75,7,5241.32,15724.58,7958.92
THE GROVE,20484.51,7,1078.61,21283.56,19685.46
GRANDSTAND RETAIL,12206.07,7,3212.37,14585.83,9826.31
The Pulse Townhouses Cluster 35,4134.34,7,1146.92,4983.98,3284.69
AL RAMTH 24,15663.6,7,2380.53,17427.12,13900.07
URBANA III STACKED HOUSE BLOCK-35,7170.51,7,2988.6,9384.5,4956.53
The Pulse Townhouses Cluster 18,4973.3,7,1343.07,5968.26,3978.34
Dunya Tower,19160.62,7,3413.91,21689.67,16631.56
Wadi Walk Z3.6,11420.63,7,2364.65,13172.39,9668.87
URBANA III STACKED HOUSE BLOCK-40,8313.84,7,2201.83,9944.98,6682.7
URBANA III STACKED HOUSE BLOCK-41,6057.56,7,1946.13,7499.28,4615.85
URBANA III STACKED HOUSE BLOCK-50,8913.69,7,2010.58,10403.15,7424.22
AB Manara 30_2,17581.67,7,1272.33,18524.22,16639.12
MR. C RESIDENCES JUMEIRAH - BLOCK B3,62217.19,7,3964.81,65154.36,59280.02
PRODIGY 6,6333.21,7,2033.62,7839.73,4826.68
Palace Beach Residence Podium,33198.34,7,1120.97,34028.76,32367.91
SANALI CAPITAL AVENUE,5885.24,7,116.89,5971.83,5798.65
The Pulse Townhouses Cluster 6,4999.89,7,1025.28,5759.43,4240.35
SUNBEAM HOMES B,7821.17,7,1219.13,8724.31,6918.02
Dubai Pearl Baccarat,57355.99,7,3057.9,59621.31,55090.67
The Pulse Townhouses Cluster 19,5295.06,7,618.91,5753.55,4836.57
C70,8938.73,7,4978.5,12626.85,5250.61
URBANA III STACKED HOUSE BLOCK-26,7685.74,7,2659.76,9656.12,5715.36
URBANA STACKED HOUSE BLOCK-34,7500.25,6,1110.03,8388.46,6612.04
Avencia 45,10050.38,6,2560.73,12099.39,8001.37
C40,9959.27,6,6492.71,15154.52,4764.03
URBANA III STACKED HOUSE BLOCK-39,7804.35,6,1613.91,9095.75,6512.96
C45,12213.97,6,5697.6,16773.0,7654.95
URBANA STACKED HOUSE BLOCK-28,5660.22,6,2204.72,7424.37,3896.08
C43,10186.18,6,5574.71,14646.88,5725.49
URBANA II STACKED HOUSE BLOCK-34,3681.94,6,2632.46,5788.35,1575.53
URBANA III STACKED HOUSE BLOCK-24,7005.93,6,1592.38,8280.1,5731.76
URBANA III STACKED HOUSE BLOCK-33,6013.19,6,1201.63,6974.7,5051.69
URBANA III STACKED HOUSE BLOCK-52,8652.45,6,2301.66,10494.16,6810.73
C39,11568.32,6,5734.69,16157.03,6979.62
Wadi Walk Z4.6,11091.92,6,2351.04,12973.14,9210.69
URBANA STACKED HOUSE BLOCK-10,7243.87,6,1042.94,8078.4,6409.34
URBANA III STACKED HOUSE BLOCK-16,7446.8,6,1445.09,8603.12,6290.49
C31,12465.94,6,5447.4,16824.77,8107.11
URBANA III STACKED HOUSE BLOCK-13,7062.52,6,1166.38,7995.82,6129.23
C30,11414.88,6,6140.97,16328.68,6501.08
URBANA STACKED HOUSE BLOCK-13,5685.68,6,2313.14,7536.58,3834.78
C32,7666.05,6,5460.08,12035.02,3297.08
URBANA III STACKED HOUSE BLOCK-28,8447.16,6,1943.59,10002.35,6891.96
C24,9553.39,6,3193.23,12108.51,6998.27
Axis Residences 7,13055.77,6,6155.22,17980.97,8130.57
URBANA III STACKED HOUSE BLOCK-30,10025.89,6,2105.03,11710.27,8341.52
URBANA STACKED HOUSE BLOCK-01,5538.56,6,1230.48,6523.15,4553.96
C38,7320.85,6,2443.75,9276.25,5365.44
URBANA STACKED HOUSE BLOCK-23,4885.85,6,2009.48,6493.77,3277.94
Avencia 4,11454.14,6,2205.64,13219.01,9689.26
URBANA III STACKED HOUSE BLOCK-25,9214.02,6,1635.74,10522.89,7905.15
URBANA III STACKED HOUSE BLOCK-43,7630.94,6,2294.38,9466.82,5795.06
The Pulse Townhouses Cluster 24,5710.84,6,348.97,5990.07,5431.61
C77,9720.58,6,5331.86,13986.96,5454.21
DURAR 1 BLDG 1,9651.14,6,2088.86,11322.57,7979.7
AVA at Palm Jumeirah by Omniyat,55451.76,6,25911.3,76185.11,34718.41
THE OBEROI HOTEL,2555.0,6,528.87,2978.18,2131.81
AVA DESIGNER RESEDENSS - C32,8173.39,6,1519.02,9388.85,6957.92
PANGKOR LAUT LUXURY RESIDENCE  C,37769.76,6,9319.38,45226.82,30312.71
C73,8743.73,6,5790.8,13377.34,4110.13
Wadi Walk Z1.12,11190.88,6,2076.85,12852.7,9529.05
NATALIE TOWER,41902.07,6,822.82,42560.47,41243.68
Iris Amber,16940.5,6,4380.23,20445.42,13435.59
AB MANARA 25_06,13160.69,6,1471.11,14337.82,11983.56
The Pulse Townhouses Cluster 26,5530.15,6,652.15,6051.98,5008.32
The Pulse Townhouses Cluster 14,5073.74,6,1356.24,6158.96,3988.52
SUNBEAM HOMES D,7688.64,6,152.01,7810.27,7567.0
Choithrams,13581.1,6,1333.09,14647.8,12514.4
The Pulse Townhouses Cluster 17,5180.0,6,1045.32,6016.43,4343.57
AB MANARA 25_07,12995.01,6,707.54,13561.16,12428.86
WAREHOUSE  I,3711.25,6,1962.16,5281.31,2141.2
The Pulse Townhouses Cluster 31,5304.63,6,1484.51,6492.49,4116.77
BD M Burj Dubai T1,49005.44,6,2511.42,51014.99,46995.88
C60,5877.55,6,1445.39,7034.1,4721.0
SOBHA CREEK VISTAS - RETAIL,26580.6,6,5121.86,30678.94,22482.26
C49,9911.13,6,5921.85,14649.6,5172.67
The Pulse Townhouses Cluster 4,6392.79,6,433.48,6739.65,6045.93
URBANA STACKED HOUSE BLOCK-44,6519.15,6,1583.15,7785.93,5252.36
URBANA II STACKED HOUSE BLOCK-17,6965.9,6,1093.81,7841.13,6090.68
URBANA II STACKED HOUSE BLOCK-15,7496.14,6,1591.68,8769.75,6222.54
URBANA STACKED HOUSE BLOCK-46,6659.91,6,1583.69,7927.13,5392.69
The Pulse Townhouses Cluster 21,5275.25,6,686.93,5824.9,4725.59
URBANA II STACKED HOUSE BLOCK-11,7301.05,6,1567.82,8555.57,6046.53
The Pulse Townhouses Cluster 38,5513.6,6,835.33,6182.0,4845.2
URBANA II STACKED HOUSE BLOCK-09,6654.38,6,1923.12,8193.2,5115.57
The Pulse Townhouses Cluster 9,5514.21,6,833.02,6180.77,4847.66
THE REGENT,10463.86,6,953.76,11227.02,9700.69
CANCELLED-Emaar Business Park Building 3,2000.87,5,6.32,2006.41,1995.33
C79,8292.09,5,2177.21,10200.5,6383.69
URBANA III STACKED HOUSE BLOCK-51,8648.36,5,1711.73,10148.76,7147.96
MOON TOWER 2,13450.86,5,45.15,13490.44,13411.29
URBANA STACKED HOUSE BLOCK-02,6768.63,5,1121.86,7751.98,5785.28
C46,12380.54,5,5882.86,17537.09,7223.99
KEMPINSKI RESIDENCES BUSINESS BAY,23607.19,5,1458.65,24885.75,22328.63
C64,10630.22,5,5151.98,15146.13,6114.32
Wadi Walk Z1.26,8698.57,5,1856.39,10325.77,7071.37
URBANA STACKED HOUSE BLOCK-14,6443.97,5,1948.98,8152.33,4735.61
Kappa Acca 4,14591.34,5,2957.59,17183.78,11998.89
Wadi Walk Z1.2,10832.67,5,3141.33,13586.17,8079.18
C36,8398.36,5,4088.15,11981.78,4814.94
C6,7031.81,5,1074.43,7973.59,6090.03
MEDITATION GARDEN,27788.45,5,5526.79,32632.89,22944.0
C59,8447.2,5,4691.03,12559.07,4335.33
C56,9767.02,5,3761.51,13064.13,6469.91
C4,12352.02,5,5909.03,17531.52,7172.53
C50,9528.69,5,5734.59,14555.28,4502.1
URBANA STACKED HOUSE BLOCK-43,7139.36,5,1136.75,8135.77,6142.96
Creek Beach - Cedar Building 4,22739.01,5,47.96,22781.05,22696.97
PLAZA BOUTIQUE - 6,7273.29,5,2950.64,9859.64,4686.94
C80,6787.71,5,1045.7,7704.3,5871.12
URBANA III STACKED HOUSE BLOCK-44,7609.64,5,1809.91,9196.09,6023.18
PANGKOR LAUT LUXURY RESIDENCE  B,50888.5,5,13954.74,63120.37,38656.63
URBANA III STACKED HOUSE BLOCK-02,8348.47,5,2519.7,10557.09,6139.86
URBANA III STACKED HOUSE BLOCK-01,7226.35,5,1745.92,8756.72,5695.99
C21,7963.74,5,3828.2,11319.31,4608.17
Avencia 43,11162.56,5,2398.89,13265.28,9059.84
URBANA II STACKED HOUSE BLOCK-31,7342.85,5,1780.68,8903.68,5782.01
URBANA II STACKED HOUSE BLOCK-23,7622.92,5,1668.2,9085.16,6160.68
URBANA II STACKED HOUSE BLOCK-21,6528.04,5,1873.38,8170.13,4885.95
Avencia 2,10485.84,5,2326.14,12524.79,8446.89
Avencia 1,10738.04,5,2393.28,12835.85,8640.24
The Pulse Townhouses Cluster 36,5343.21,5,873.45,6108.82,4577.59
LA MER,17041.87,5,5440.77,21810.92,12272.83
DEYAAR PARK B1,12862.14,5,677.81,13456.27,12268.01
Lake Views,7560.06,5,1884.78,9212.14,5907.98
AIRE DUBAI,59894.8,5,4280.1,63646.47,56143.13
SHAMI SPORTS TOWER,21270.02,5,678.61,21864.84,20675.19
The Pulse Townhouses Cluster 32,5242.18,5,771.46,5918.39,4565.97
Empire Residence,10100.45,5,692.18,10707.17,9493.73
The Pulse Townhouses Cluster 30,5962.77,5,495.74,6397.3,5528.24
The Pulse Townhouses Cluster 29,5323.43,5,788.96,6014.98,4631.87
The Pulse Townhouses Cluster 1,5301.53,5,934.72,6120.84,4482.21
The Pulse Townhouses Cluster 12,5027.29,5,1793.8,6599.63,3454.96
The Pulse Townhouses Cluster 13,5476.3,5,999.52,6352.42,4600.18
The Pulse Townhouses Cluster 16,5441.23,5,1134.18,6435.38,4447.07
URBANA III STACKED HOUSE BLOCK-06,6810.96,5,2007.59,8570.7,5051.23
C20,7986.36,5,4846.85,12234.81,3737.91
The Pulse Townhouses Cluster 27,5861.55,5,517.07,6314.78,5408.32
URBANA III STACKED HOUSE BLOCK-14,8030.52,5,1129.12,9020.23,7040.81
Wadi Walk Z3.4,10531.42,5,1606.82,11939.87,9122.98
EDEN 2,6786.0,5,446.44,7177.32,6394.68
URBANA III STACKED HOUSE BLOCK-37,8374.89,5,1765.28,9922.23,6827.56
URBANA III STACKED HOUSE BLOCK-38,7561.94,5,2609.98,9849.69,5274.2
URBANA III STACKED HOUSE BLOCK-42,7318.23,5,2500.66,9510.16,5126.3
C27,10173.65,5,5555.62,15043.36,5303.93
The Pulse Townhouses Cluster 5,5858.31,5,783.47,6545.05,5171.58
Barari Hills Residence,13513.12,4,3112.7,16563.56,10462.67
AURA by Grovy,12924.06,4,891.89,13798.11,12050.01
URBANA III STACKED HOUSE BLOCK-27,7732.88,4,924.43,8638.82,6826.95
URBANA III STACKED HOUSE BLOCK-29,11123.7,4,1549.11,12641.83,9605.57
URBANA II STACKED HOUSE BLOCK-01,6474.07,4,2916.2,9331.95,3616.19
URBANA III STACKED HOUSE BLOCK-31,6738.41,4,3100.16,9776.56,3700.25
URBANA III STACKED HOUSE BLOCK-55,9082.32,4,1887.69,10932.25,7232.38
PLAZA BOUTIQUE - 7,5430.06,4,2178.57,7565.06,3295.06
URBANA III STACKED HOUSE BLOCK-54,8122.73,4,3074.4,11135.64,5109.81
SUBERBIA C,20713.53,4,1212.84,21902.11,19524.94
Emaar Square Bldg 5,8660.22,4,0.16,8660.38,8660.06
The Pulse Townhouses Cluster 25,5638.69,4,391.52,6022.38,5255.01
SHARMLAND TOWER,6286.17,4,731.91,7003.44,5568.9
C71,6458.8,4,1181.25,7616.43,5301.18
MIRAR RESIDENCES B,17316.91,4,618.94,17923.47,16710.34
B37,7197.42,4,313.44,7504.58,6890.25
The Pulse Townhouses Cluster 11,5610.36,4,815.23,6409.28,4811.43
I SUITES SMART RESIDENCE (O2),29885.74,4,17896.43,47424.25,12347.24
C54,5784.69,4,2418.06,8154.39,3415.0
C66,8503.74,4,3252.47,11691.15,5316.32
BD BURJ PLACE SA T1,67961.82,4,4829.98,72695.21,63228.44
C67,10441.44,4,6416.64,16729.74,4153.13
C76,6931.75,4,4530.18,11371.33,2492.17
WAREHOUSE  J,3555.15,4,325.54,3874.18,3236.12
C68,11140.56,4,5884.12,16907.0,5374.11
URBANA STACKED HOUSE BLOCK-04,5810.48,4,1566.55,7345.7,4275.25
AB Manara 25_8,13140.26,4,228.36,13364.06,12916.47
PLAZA BOUTIQUE - 9,6500.3,4,488.7,6979.23,6021.36
Q Gardens Lofts,11179.23,4,355.88,11527.99,10830.46
URBANA III STACKED HOUSE BLOCK-05,7431.08,4,1607.06,9006.0,5856.17
MEDITATION COURT,23388.76,4,1576.28,24933.52,21844.0
URBANA III STACKED HOUSE BLOCK-04,7981.3,4,992.46,8953.91,7008.7
URBANA III STACKED HOUSE BLOCK-11,6882.59,4,3379.85,10194.85,3570.33
URBANA II STACKED HOUSE BLOCK-40,7069.8,4,1674.58,8710.88,5428.71
URBANA II STACKED HOUSE BLOCK-38,5876.64,4,2108.38,7942.86,3810.42
C22,11960.14,4,1617.78,13545.56,10374.71
C41,12164.35,4,1791.85,13920.36,10408.34
Wadi Walk Z1.15,10870.64,4,1703.94,12540.51,9200.77
Wadi Walk Z1.14,13149.54,4,831.47,13964.38,12334.69
Avencia 44,10187.35,4,3236.21,13358.83,7015.87
URBANA II STACKED HOUSE BLOCK-33,5031.26,4,2488.88,7470.36,2592.15
C26,9766.46,4,2552.13,12267.56,7265.37
URBANA II STACKED HOUSE BLOCK-30,6950.12,4,1802.31,8716.39,5183.86
URBANA II STACKED HOUSE BLOCK-26,6498.53,4,2365.25,8816.48,4180.58
C74,11125.8,4,5875.27,16883.57,5368.03
Avencia 3,10046.18,4,1876.86,11885.51,8206.86
Wadi Walk Z4.5,10332.22,4,1886.73,12181.22,8483.23
URBANA II STACKED HOUSE BLOCK-22,7001.56,4,1702.77,8670.27,5332.85
URBANA II STACKED HOUSE BLOCK-20,6678.73,4,1635.56,8281.58,5075.88
C19,11872.45,4,2415.39,14239.53,9505.37
Wadi Walk Z1.29,11151.84,4,2901.99,13995.79,8307.88
The Pulse Townhouses Cluster 37,5807.08,4,439.16,6237.46,5376.7
URBANA STACKED HOUSE BLOCK-06,6968.79,4,1179.62,8124.81,5812.76
URBANA II STACKED HOUSE BLOCK-13,5707.54,4,1987.03,7654.83,3760.25
C51,9257.14,4,3577.95,12763.53,5750.74
URBANA STACKED HOUSE BLOCK-05,6044.58,4,997.45,7022.08,5067.07
WAREHOUSE  C,3639.23,3,349.19,4034.37,3244.09
Murano Residence 3,9660.49,3,2854.57,12890.74,6430.24
PRIVE BY DAMAC (PODIUM),28345.23,3,8078.69,37487.13,19203.34
Azizi Park Avenue,12623.9,3,2482.89,15433.55,9814.24
SUNBEAM HOMES A,7855.9,3,299.72,8195.07,7516.74
MICASA AVENUE,9366.74,3,1558.89,11130.8,7602.69
TAMD ACADEMY,14443.55,3,0.02,14443.57,14443.54
AB MANARA 33_01,16369.98,3,973.57,17471.68,15268.29
Serenity Lakes 2,7534.72,3,0.01,7534.73,7534.72
DEYAAR PARK A4,15715.74,3,53.82,15776.64,15654.84
DANIA 1,13273.66,3,63.01,13344.96,13202.36
SANTI,26668.76,3,1404.45,28258.05,25079.47
Forum Residences,8247.53,3,376.5,8673.58,7821.48
Azizi Mirage 1,19475.42,3,5284.52,25455.42,13495.42
WAREHOUSE  B,3948.34,3,520.01,4536.79,3359.89
Wadi Walk Z3.10,10203.38,3,1466.85,11863.27,8543.48
AB Manara 31_2,14678.62,3,2120.67,17078.38,12278.86
Wadi Walk Z1.4,8195.3,3,2340.62,10843.95,5546.64
The Pulse Townhouses Cluster 7,4711.09,3,1205.61,6075.37,3346.82
C58,12810.18,3,781.09,13694.07,11926.3
WAREHOUSE  A,3550.96,3,76.02,3636.99,3464.93
URBANA II STACKED HOUSE BLOCK-32,6196.51,3,2355.95,8862.52,3530.5
URBANA STACKED HOUSE BLOCK-30,6456.04,3,1562.0,8223.62,4688.47
C42,9861.66,3,4545.91,15005.84,4717.48
URBANA STACKED HOUSE BLOCK-22,7880.78,3,2234.54,10409.4,5352.16
Residences - T3,31430.69,3,4237.69,36226.08,26635.29
URBANA III STACKED HOUSE BLOCK-53,7451.15,3,3248.89,11127.62,3774.69
URBANA III STACKED HOUSE BLOCK-49,7303.58,3,1046.31,8487.59,6119.57
URBANA III STACKED HOUSE BLOCK-48,7671.76,3,2575.43,10586.13,4757.39
URBANA III STACKED HOUSE BLOCK-36,6488.48,3,2019.35,8773.58,4203.37
URBANA III STACKED HOUSE BLOCK-12,6876.71,3,1432.23,8497.44,5255.99
URBANA III STACKED HOUSE BLOCK-08,8649.73,3,2294.41,11246.1,6053.36
URBANA III STACKED HOUSE BLOCK-07,5468.97,3,1590.53,7268.82,3669.12
URBANA II STACKED HOUSE BLOCK-41,5895.87,3,2498.42,8723.1,3068.65
MR. C RESIDENCES JUMEIRAH - BLOCK B1,59171.68,3,6986.63,67077.79,51265.56
URBANA STACKED HOUSE BLOCK-40,5299.04,3,2910.5,8592.59,2005.5
URBANA II STACKED HOUSE BLOCK-12,7366.58,3,2583.82,10290.46,4442.71
The Palm Hotel and Resort,28475.96,3,14326.79,44688.25,12263.67
URBANA II STACKED HOUSE BLOCK-05,7084.99,3,2116.97,9480.56,4689.41
URBANA II STACKED HOUSE BLOCK-04,6595.18,3,1739.94,8564.11,4626.25
URBANA II STACKED HOUSE BLOCK-03,7564.81,3,1654.47,9437.02,5692.6
PLAZA BOUTIQUE - 10,10949.57,3,728.02,11773.41,10125.73
AB MANARA 31_06,18269.79,3,1646.81,20133.33,16406.25
RIMAL WALK,12860.76,3,601.47,13541.39,12180.13
I SUITES SMART RESIDENCE (O+),17238.37,3,4104.31,21882.83,12593.9
The Pulse Residence Plaza PTH,6316.76,3,229.33,6576.26,6057.25
The Pulse Townhouses Cluster 23,5400.81,3,874.49,6390.39,4411.23
SINGTAO,27952.3,3,2144.41,30378.93,25525.67
AB Manara 30_1,17320.12,3,1403.19,18907.97,15732.27
C18,8254.54,3,4151.81,12952.75,3556.33
Views 2,8775.6,3,24.66,8803.5,8747.7
C72,7478.41,3,1932.63,9665.38,5291.43
C78,10816.4,3,2592.44,13750.03,7882.78
C69,11544.32,2,2107.57,14465.26,8623.39
SAPHIL,32862.79,2,6806.4,42295.98,23429.59
Marina Vista Podium,26261.91,2,132.84,26446.01,26077.81
DEYAAR PARK B3,15285.16,2,456.68,15918.1,14652.23
LDB016,9593.74,2,228.86,9910.93,9276.55
Nakheel Mall,3048.74,2,0.0,3048.74,3048.74
Wave Residence 2,23519.42,2,1446.27,25523.85,21515.0
PLATINUM 2,17992.48,2,44.12,18053.63,17931.33
Azizi Gardens,12434.1,2,2011.45,15221.83,9646.37
C25,12669.66,2,943.03,13976.63,11362.68
YANG,37644.2,2,44.46,37705.82,37582.59
LDB011,9543.88,2,1182.83,11183.19,7904.56
URBANA III STACKED HOUSE BLOCK-03,7289.1,2,2242.37,10396.86,4181.33
C23,13569.11,2,755.91,14616.75,12521.47
LIWA HEIGHTS,5742.58,2,0.0,5742.58,5742.58
URBANA II STACKED HOUSE BLOCK-35,6720.27,2,2419.83,10073.99,3366.55
THE DUBAI MALL,5441.44,2,1680.02,7769.84,3113.05
RAET,32831.35,2,6761.95,42202.93,23459.77
YORK,17259.12,2,876.23,18473.52,16044.72
C17,12057.0,2,1382.53,13973.09,10140.92
PARK AVENUE 1,11638.44,2,1334.53,13488.01,9788.88
LDB009,9232.9,2,19.62,9260.09,9205.7
INFINITY TOWER,20991.32,2,19430.29,47920.33,-5937.69
Azizi Rviera Beachfront - Tower A,24945.65,2,0.0,24945.65,24945.65
PHAI,26714.22,2,0.0,26714.22,26714.22
FRANKFURT TOWER,10632.08,2,278.21,11017.66,10246.49
Wadi Walk Z3.3,13391.31,2,3046.08,17612.97,9169.66
URBANA III STACKED HOUSE BLOCK-34,7303.41,2,36.26,7353.66,7253.16
Residence-110,18017.64,2,3461.61,22815.19,13220.1
URBANA STACKED HOUSE BLOCK-08,4166.82,2,717.88,5161.75,3171.9
SILVERENE TOWER 1,14532.52,2,3.94,14537.97,14527.06
VIDA Downtown,5215.39,2,564.62,5997.92,4432.86
TOWN CENTRAL B,21934.62,2,3415.14,26667.77,17201.47
C5,12152.85,2,1246.98,13881.08,10424.62
Wadi Walk Z1.11,6982.48,2,28.43,7021.88,6943.07
Jumeirah Gate Tower 3,9171.54,2,0.0,9171.54,9171.54
C65,7137.03,2,2842.1,11075.98,3198.08
NAVITAS ( D )@AKOYA OXYGEN,16229.26,2,3735.23,21406.03,11052.5
C37,11322.68,2,2421.02,14678.04,7967.32
Wadi Walk Z1.21,11511.77,2,0.0,11511.77,11511.77
BUILDING B,8465.7,2,2686.34,12188.78,4742.62
Wadi Walk Z1.24,10259.28,2,3757.95,15467.54,5051.03
Wadi Walk Z1.28,11762.02,2,0.0,11762.02,11762.02
URBANA II STACKED HOUSE BLOCK-02,7078.88,2,2038.07,9903.51,4254.26
URBANA III STACKED HOUSE BLOCK-47,6961.98,2,227.69,7277.54,6646.42
BD BURJ PARK III,52925.01,2,984.26,54289.13,51560.89
Noor Tower,15155.75,2,157.76,15374.39,14937.11
LAYAI,26714.22,2,0.0,26714.22,26714.22
Wadi Walk Z1.3,9257.07,2,0.0,9257.07,9257.07
MYSTICA ,26986.13,1,,,
I SUITES SMART RESIDENCE (O1),15854.3,1,,,
Detached K5,6558.29,1,,,
AL HELAL AL ZAHABY 3,5327.65,1,,,
BUILDING V,8395.63,1,,,
Detached K6,6681.36,1,,,
BUILDING R,7534.75,1,,,
NASTARAN TOWER,19282.77,1,,,
AB MANARA 31_05,15613.17,1,,,
Sawsana,13541.0,1,,,
LDB003,10396.2,1,,,
ART - 18,27146.28,1,,,
KHAM,37612.77,1,,,
LDB005,10380.07,1,,,
LDB007,10768.78,1,,,
MR. C RESIDENCES JUMEIRAH - BLOCK A,73576.68,1,,,
Building 5,1593.67,1,,,
Building 4,1601.21,1,,,
Building 2,1492.28,1,,,
Building 10B,7142.0,1,,,
Building 10A,1790.49,1,,,
Building 1,1611.26,1,,,
SOL AVENUE,8821.2,1,,,
Maysan Podium,22697.97,1,,,
Boutique 7 Hotel & Suites,16580.69,1,,,
PALIMIRO 1,18413.78,1,,,
Nisrina,16114.21,1,,,
EXQUISITE LIVING RESIDENCES,31068.4,1,,,
LDD003,12862.69,1,,,
LDD001,11788.99,1,,,
LDB015,8743.28,1,,,
LDB014,10188.13,1,,,
LDB010,7936.61,1,,,
Tropez Suites france cluster 5,58148.92,1,,,
Multaqa Avenue 1,13867.92,1,,,
NB Hotel,3412.95,1,,,
Y14,5332.46,1,,,
Building 6,1593.67,1,,,
BAY CENTRAL WEST,15113.63,1,,,
Azizi Greenfield,16193.32,1,,,
THALU,26714.22,1,,,
Wadi Walk Z5.9,24542.03,1,,,
PARK CENTRAL,15385.53,1,,,
AB MANARA 31_04,19126.17,1,,,
HAMPSTEAD RESIDENCES,10225.94,1,,,
Wadi Walk Z4.2,12100.98,1,,,
URBANA III STACKED HOUSE BLOCK-32,5964.71,1,,,
S5-13B7,9004.95,1,,,
AB Manara 31_3,19126.17,1,,,
Jumeirah Marsa Al Arab,102592.4,1,,,
BD BURJ PLACE SA T2,73897.03,1,,,
URBANA STACKED HOUSE BLOCK-07,5258.62,1,,,
Orra The Embankment - Podium,20972.25,1,,,
C35,13034.6,1,,,
BD Claren 2 T1,50938.03,1,,,
SAMAESAN,26714.22,1,,,
URBANA STACKED HOUSE BLOCK-39,7973.92,1,,,
C62,13034.6,1,,,
PLAZA BOUTIQUE - 8,11230.92,1,,,
BD M Burj Dubai T2,47519.33,1,,,
BD Grand Boulevard T2,47797.26,1,,,
MIRAR RESIDENCES A,18352.96,1,,,
Marsa Plaza - Core 3,8143.15,1,,,
Marsa Plaza - Core 5,20643.67,1,,,
S3-06B6,9573.58,1,,,
AZIZI RIVIERA AZURE,36336.06,1,,,
AZIZI RIVIERA REVE TOWER-3,28679.92,1,,,
BUILDING L,7670.42,1,,,
C75,13513.51,1,,,
May Residence Tower 1,12900.25,1,,,
AB MANARA 33_02,16831.44,1,,,
WAREHOUSE  K,3712.11,1,,,
DUBAI MARINA TOWERS - RETAIL ,1152.6,1,,,
Building 7,1623.08,1,,,
AB MANARA 25_02,13155.89,1,,,
DEYAAR PARK B4,15285.16,1,,,
Prive Residence,17400.68,1,,,
C61,13034.6,1,,,
Lakeside Retail,8990.98,1,,,
CELESTIA Podium,13558.18,1,,,
Building 8,1623.08,1,,,
Building 9,1502.49,1,,,
S3-23B5,9762.61,1,,,
C11,13034.6,1,,,
Anchorage Residences,5922.72,1,,,
Armada Retail 5,2748.94,1,,,
THE MARKET,5532.08,1,,,
AB MANARA 33_03,16509.99,1,,,
